id,city,state,zip,region,gradeWalking,avgDaysOfEnjoyableWeather,avgInternetSpeed,avgPopulationDensity,percentDemocrat,percentGraduates,percentIndependent,percentNonReligious,percentReligious,percentRepublican,percentSingle,avgHomePrice,avgCostOfLiving,gradeAirQuality,gradeLowTraffic,gradeSafety,lat,lon,pizzaPlaceTotal,pizzaRatingAvg,group
449,Sioux Falls,SD,57106,Midwest,0.275862069,0.239263804,0.244897959,0.012110609,0.421686747,0.356164384,0.4,0.434210526,0.565789474,0.573170732,0.444444444,0.084941639,0.0327518,0.470588235,1,0.470588235,43.5460223,-96.731265,76,3.96,0
450,Nampa,ID,83686,West,0.183908046,0.042944785,0.142857143,0.009004977,0.240963855,0.219178082,0.6,0.776315789,0.223684211,0.743902439,0.4,0.056281059,0.105097607,0.941176471,0.411764706,0.647058824,43.5788175,-116.55978,101,4.11,0
451,Boise,ID,83709,West,0.313793103,0.042944785,0.074829932,0.004610982,0.397590361,0.465753425,0.6,0.736842105,0.263157895,0.585365854,0.4,0.084941639,0.092807575,0.941176471,0.941176471,0.647058824,43.6150186,-116.2023137,94,4.23,0
452,Rochester,MN,55901,Midwest,0.229885057,0.319018405,0.142857143,0.007892917,0.493975904,0.506849315,0.4,0.5,0.5,0.5,0.333333333,0.07569629,0.165866788,0.882352941,1,0.647058824,44.0121221,-92.4801989,96,4.15,0
453,Eugene,OR,97402,West,0.356321839,0.245398773,0.183673469,0.008584564,0.602409639,0.452054795,0.6,0.986842105,0.013157895,0.37804878,0.688888889,0.107084248,0.350152409,0.941176471,1,0.176470588,44.0520691,-123.0867536,75,4.13,1
454,Bend,OR,97701,West,0.24137931,0.128834356,0.088435374,0.001518912,0.421686747,0.479452055,0.4,0.960526316,0.039473684,0.573170732,0.2,0.159828961,0.350152409,1,1,0.529411765,44.0581728,-121.3153096,110,4.23,0
455,Rapid City,SD,57701,Midwest,0.195402299,0.055214724,0.156462585,0.002264806,0.289156627,0.315068493,0.6,0.486842105,0.513157895,0.695121951,0.488888889,0.080318965,0.053245995,1,1,0.294117647,44.0805434,-103.2310149,80,4.13,0
456,Appleton,WI,54915,Midwest,0.333333333,0.245398773,0.06122449,0.014877199,0.457831325,0.369863014,0.4,0.171052632,0.828947368,0.536585366,0.466666667,0.05073385,0.107853946,0.764705882,0.882352941,0.705882353,44.2619309,-88.4153847,90,4.08,0
457,Green Bay,WI,54313,Midwest,0.32183908,0.263803681,0.054421769,0.014714458,0.469879518,0.246575342,0.2,0.355263158,0.644736842,0.536585366,0.533333333,0.049277707,0.116025683,0.705882353,0.764705882,0.529411765,44.5133188,-88.0132958,76,4.02,0
458,Salem,OR,97301,West,0.344827586,0.214723926,0.25170068,0.013209108,0.445783133,0.301369863,0.4,0.815789474,0.184210526,0.548780488,0.466666667,0.096960592,0.350152409,1,0.647058824,0.294117647,44.9428975,-123.0350963,85,4.12,0
459,Saint Paul,MN,55106,Midwest,0.528735632,0.263803681,0.115646259,0.036372513,0.686746988,0.479452055,0.4,0.513157895,0.486842105,0.304878049,0.577777778,0.072460418,0.197937609,0.764705882,0.529411765,0.294117647,44.9537029,-93.0899578,131,4.24,0
460,Minneapolis,MN,55407,Midwest,0.636781609,0.214723926,0.081632653,0.047764352,0.638554217,0.575342466,0.4,0.552631579,0.447368421,0.353658537,0.733333333,0.097422859,0.204098839,0.764705882,0.529411765,0,44.977753,-93.2650108,130,4.3,0
461,Beaverton,OR,97007,West,0.402298851,0.239263804,0.170068027,0.050883546,0.578313253,0.547945205,0.6,0.973684211,0.026315789,0.414634146,0.422222222,0.143649601,0.350152409,1,0.294117647,0.764705882,45.4888761,-122.8013771,131,4.27,1
462,Portland,OR,97229,West,0.606896552,0.257668712,0.156462585,0.042827888,0.795180723,0.547945205,0.6,0.710526316,0.289473684,0.182926829,0.577777778,0.173696984,0.350152409,1,0.470588235,0.176470588,45.5051064,-122.6750261,119,4.28,1
463,Gresham,OR,97080,West,0.379310345,0.257668712,0.136054422,0.035897853,0.795180723,0.191780822,0.6,0.710526316,0.289473684,0.182926829,0.466666667,0.129319311,0.350152409,1,0.176470588,0.235294118,45.5098502,-122.4347608,149,4.13,1
464,Hillsboro,OR,97124,West,0.356321839,0.239263804,0.170068027,0.012788695,0.578313253,0.369863014,0.6,0.973684211,0.026315789,0.414634146,0.355555556,0.127470242,0.350152409,1,0.294117647,0.705882353,45.5272177,-122.9360906,133,4.16,1
465,Vancouver,WA,98682,West,0.344827586,0.239263804,0.224489796,0.033158387,0.469879518,0.287671233,0.4,0.947368421,0.052631579,0.524390244,0.4,0.12224662,0.350152409,1,0.529411765,0.411764706,45.6257379,-122.6760886,145,4.23,1
466,Billings,MT,59102,West,0.264367816,0.085889571,0.136054422,0.002169874,0.337349398,0.328767123,0.6,0.671052632,0.328947368,0.646341463,0.355555556,0.086328441,0.169952656,0.764705882,0.882352941,0.176470588,45.7832856,-108.5006904,94,4.15,0
467,Yakima,WA,98902,West,0.448275862,0.128834356,0.142857143,0.003105632,0.385542169,0.150684932,0.2,0.802631579,0.197368421,0.62195122,0.422222222,0.068762279,0.12286789,0.411764706,0.941176471,0.176470588,46.6020711,-120.5058987,81,4.18,0
468,Duluth,MN,55811,Midwest,0.252873563,0.226993865,0.115646259,0.002549602,0.65060241,0.410958904,0.4,0.618421053,0.381578947,0.341463415,0.622222222,0.057205593,0.15561969,1,1,0.176470588,46.7866719,-92.1004852,79,4.16,0
469,Missoula,MT,59801,West,0.379310345,0.030674847,0.102040816,0.00292933,0.578313253,0.643835616,0.6,0.894736842,0.105263158,0.402439024,0.488888889,0.100196464,0.169952656,0.235294118,1,0.294117647,46.8721284,-113.9940314,93,4.17,0
470,Fargo,ND,58103,Midwest,0.356321839,0.26993865,0.156462585,0.020166267,0.445783133,0.479452055,0.6,0.565789474,0.434210526,0.536585366,0.511111111,0.087715243,0.128315714,0.882352941,1,0.470588235,46.8771863,-96.7898034,80,3.96,0
471,Olympia,WA,98501,West,0.32183908,0.239263804,0.265306122,0.006265511,0.578313253,0.479452055,0.6,0.960526316,0.039473684,0.402439024,0.533333333,0.122801341,0.157662624,1,0.764705882,0.470588235,47.0378741,-122.9006951,82,4.16,0
472,Puyallup,WA,98374,West,0.218390805,0.331288344,0.244897959,0.028940695,0.530120482,0.246575342,0.4,0.921052632,0.078947368,0.451219512,0.488888889,0.120582457,0.210227641,0.941176471,0.176470588,0,47.1853785,-122.2928974,126,4.04,0
473,Tacoma,WA,98444,West,0.471264368,0.331288344,0.231292517,0.03745745,0.530120482,0.260273973,0.4,0.921052632,0.078947368,0.451219512,0.555555556,0.101120998,0.177475841,0.941176471,0.235294118,0,47.2528768,-122.4442906,127,4.01,0
474,Auburn,WA,98092,West,0.218390805,0.331288344,0.238095238,0.019691607,0.710843373,0.219178082,0.4,0.828947368,0.171052632,0.280487805,0.488888889,0.140298162,0.111939815,0.941176471,0,0,47.3073228,-122.2284532,142,4.08,0
475,Federal Way,WA,98023,West,0.298850575,0.386503067,0.258503401,0.056457409,0.710843373,0.260273973,0.4,0.828947368,0.171052632,0.280487805,0.377777778,0.130012712,0.223879629,0.941176471,0,0,47.3223221,-122.3126222,140,4.1,1
476,Kent,WA,98042,West,0.298850575,0.331288344,0.224489796,0.033307566,0.710843373,0.246575342,0.4,0.828947368,0.171052632,0.280487805,0.355555556,0.145949382,0.223879629,0.941176471,0,0.235294118,47.3809335,-122.2348432,145,4.14,1
477,Renton,WA,98058,West,0.310344828,0.331288344,0.210884354,0.033226196,0.710843373,0.315068493,0.4,0.828947368,0.171052632,0.280487805,0.444444444,0.176447475,0.176794863,0.941176471,0,0.176470588,47.4796927,-122.2079218,150,4.21,1
478,Seattle,WA,98115,West,0.698850575,0.386503067,0.285714286,0.078983414,0.710843373,0.726027397,0.4,0.828947368,0.171052632,0.280487805,0.6,0.256893563,0.381574681,0.941176471,0.294117647,0,47.6062095,-122.3320708,105,4.38,1
479,Bellevue,WA,98006,West,0.32183908,0.331288344,0.272108844,0.050381762,0.710843373,0.808219178,0.4,0.828947368,0.171052632,0.280487805,0.244444444,0.33455449,0.234807705,0.941176471,0.647058824,0.529411765,47.6101497,-122.2015159,136,4.34,1
480,Spokane,WA,99208,West,0.401149425,0.098159509,0.149659864,0.013792262,0.43373494,0.287671233,0.6,0.842105263,0.157894737,0.56097561,0.488888889,0.06506414,0.098968805,0.764705882,0.764705882,0,47.6587802,-117.4260465,87,4.15,0
481,Bothell,WA,98012,West,0.206896552,0.386503067,0.210884354,0.04292282,0.710843373,0.506849315,0.4,0.828947368,0.171052632,0.280487805,0.266666667,0.228244539,0.237531617,0.941176471,0.176470588,0.647058824,47.760111,-122.2054452,148,4.32,1
482,Lynnwood,WA,98036,West,0.425287356,0.386503067,0.210884354,0.059698659,0.56626506,0.328767123,0.4,1,0,0.426829268,0.511111111,0.171385647,0.237531617,0.941176471,0,0,47.8209301,-122.3151314,145,4.22,0
483,Everett,WA,98208,West,0.402298851,0.306748466,0.197278912,0.03682005,0.56626506,0.191780822,0.4,1,0,0.426829268,0.555555556,0.139026927,0.234807705,0.941176471,0.294117647,0,47.9789848,-122.2020795,119,4.1,0
484,Bellingham,WA,98225,West,0.390804598,0.312883436,0.231292517,0.009221965,0.542168675,0.424657534,0.6,0.934210526,0.065789474,0.451219512,0.622222222,0.143072229,0.246416759,1,1,0.470588235,48.7519112,-122.4786854,84,4.18,0
485,Anchorage,AK,99504,West,0.255172414,0.355828221,0.054421769,0,0.373493976,0.397260274,0.8,0.828947368,0.171052632,0.597560976,0.444444444,0.131630648,0.380180297,1,0.705882353,0.235294118,61.2180556,-149.9002778,79,4.05,0
