,city,state,zip,region,gradeWalking,avgDaysOfEnjoyableWeather,avgInternetSpeed,avgPopulationDensity,percentDemocrat,percentGraduates,percentIndependent,percentNonReligious,percentReligious,percentRepublican,percentSingle,avgHomePrice,avgCostOfLiving,gradeAirQuality,gradeLowTraffic,gradeSafety,lat,lon,pizzaPlaceTotal,pizzaRatingAvg,group
323,Kansas City,KS,66102,Midwest,0.21839080459770113,0.18404907975460122,0.9999999999999999,0.014728019854347208,0.6867469879518071,0.136986301369863,0.4,0.8421052631578948,0.15789473684210525,0.3048780487804878,0.5333333333333332,0.0437998382064024,0.12011155068422075,0.4705882352941176,0.6470588235294117,0.1764705882352941,39.11553139999999,-94.6267873,134,4.08,2
324,Bloomington,IN,47401,Midwest,0.33333333333333337,0.2392638036809816,0.14965986394557823,0.00575016613097902,0.5662650602409638,0.6849315068493151,0.6,0.8815789473684211,0.11842105263157898,0.4146341463414634,1.0,0.06830001155668555,0.20409883909462345,0.411764705882353,1.0,0.4705882352941176,39.165325,-86.52638569999998,82,4.11,1
325,Baltimore,MD,21215,South,0.6459770114942529,0.2883435582822086,0.12925170068027209,0.0989326932204999,0.927710843373494,0.3013698630136986,0.4,0.7105263157894738,0.2894736842105264,0.060975609756097573,0.8444444444444443,0.05346122732000463,0.23344574875154023,0.23529411764705882,0.0,0.0,39.2903848,-76.6121893,134,4.1,0
326,Hamilton,OH,45011,Midwest,0.33333333333333337,0.15337423312883436,0.08843537414965986,0.009777994765178948,0.3132530120481927,0.12328767123287673,0.4,0.8026315789473685,0.19736842105263158,0.6829268292682927,0.5555555555555554,0.041030394082977,0.1378818341007847,0.0,0.411764705882353,0.0,39.3995008,-84.5613355,131,4.09,2
327,Frederick,MD,21702,South,0.3793103448275862,0.19631901840490795,0.2108843537414966,0.011527455687104168,0.4457831325301204,0.4246575342465753,0.4,0.6842105263157895,0.31578947368421056,0.5487804878048781,0.5333333333333332,0.11034323356061482,0.3535897269602438,0.23529411764705882,0.0,0.5294117647058822,39.41426879999999,-77.41054090000002,100,4.05,0
328,Terre Haute,IN,47802,Midwest,0.29885057471264365,0.22699386503067487,0.04081632653061225,0.004760161113145368,0.48192771084337344,0.2191780821917808,0.4,0.8684210526315791,0.13157894736842107,0.524390243902439,0.7333333333333334,0.02484687391656073,0.13720085608664634,0.1764705882352941,0.9411764705882353,0.1764705882352941,39.4667034,-87.41390919999998,97,4.23,2
329,Reno,NV,89502,West,0.3022988505747126,0.13496932515337423,0.13605442176870747,0.0021427505865440686,0.4939759036144578,0.3424657534246575,0.4,0.9473684210526316,0.05263157894736842,0.49999999999999994,0.5111111111111113,0.12469663700450712,0.17679486348012186,0.7647058823529411,0.7058823529411764,0.4705882352941176,39.529632899999996,-119.8138027,84,4.0,2
330,Sparks,NV,89436,West,0.32183908045977017,0.11656441717791412,0.13605442176870747,0.012015677339734462,0.4939759036144578,0.2328767123287671,0.4,0.9473684210526316,0.05263157894736842,0.49999999999999994,0.37777777777777777,0.11357679417543048,0.17679486348012186,0.411764705882353,0.4705882352941176,0.5294117647058822,39.5349112,-119.7526886,83,4.0,2
331,Littleton,CO,80123,West,0.31034482758620685,0.14110429447852763,0.23809523809523808,0.024573823182391475,0.5180722891566265,0.5342465753424657,0.4,0.8421052631578948,0.15789473684210525,0.475609756097561,0.37777777777777777,0.162140298162487,0.16927167780011676,0.7647058823529411,0.29411764705882354,0.5294117647058822,39.613321,-105.0166498,129,4.15,1
332,Hagerstown,MD,21740,South,0.47126436781609193,0.24539877300613494,0.03401360544217687,0.010469642106405197,0.3614457831325301,0.12328767123287673,0.4,0.7236842105263159,0.27631578947368424,0.6341463414634146,0.5777777777777777,0.06575754073731654,0.09076464102730397,0.0,0.4705882352941176,0.29411764705882354,39.641762899999996,-77.71999319999998,96,4.26,2
333,Newark,DE,19702,South,0.3448275862068966,0.25153374233128833,0.17687074829931976,0.026838629182093118,0.6746987951807228,0.6712328767123288,0.4,0.7105263157894738,0.2894736842105264,0.3170731707317073,0.8222222222222222,0.09280018490696869,0.1829236656073675,0.1764705882352941,0.7058823529411764,0.5294117647058822,39.6837226,-75.74965720000002,122,4.14,1
334,Lakewood,CO,80123,West,0.33333333333333337,0.14110429447852763,0.2653061224489796,0.044984200604852385,0.4939759036144578,0.4246575342465753,0.4,0.8421052631578948,0.15789473684210525,0.49999999999999994,0.4222222222222223,0.13902692707731423,0.20818470717945392,0.7647058823529411,0.29411764705882354,0.23529411764705882,39.7047095,-105.08137340000002,141,4.24,2
335,Chico,CA,95926,West,0.3793103448275862,0.17791411042944782,0.14285714285714285,0.002780151077478064,0.43373493975903615,0.3561643835616438,0.6,0.9605263157894738,0.03947368421052633,0.5365853658536586,0.6222222222222222,0.12747024153472786,0.4750632336727413,0.411764705882353,1.0,0.5294117647058822,39.728494399999995,-121.8374777,91,4.22,0
336,Aurora,CO,80013,West,0.3264367816091954,0.10429447852760736,0.23809523809523808,0.02942891628354829,0.5542168674698795,0.3013698630136986,0.6,0.9210526315789473,0.0789473684210526,0.42682926829268286,0.4666666666666668,0.11822489310065873,0.20818470717945392,0.7647058823529411,0.0,0.4705882352941176,39.729431899999994,-104.8319195,144,4.1,2
337,Denver,CO,80219,West,0.5252873563218391,0.12269938650306748,0.12925170068027209,0.05325684527442126,0.7710843373493974,0.547945205479452,0.4,0.618421052631579,0.3815789473684211,0.2195121951219512,0.6222222222222222,0.1505836126199006,0.20818470717945392,0.7647058823529411,0.411764705882353,0.29411764705882354,39.739235799999996,-104.990251,111,4.25,1
338,Wilmington,DE,19805,South,0.7126436781609196,0.25153374233128833,0.19727891156462585,0.03494853330078523,0.6746987951807228,0.3561643835616438,0.4,0.7105263157894738,0.2894736842105264,0.3170731707317073,0.7999999999999998,0.08933317924419278,0.19998054348531025,0.1764705882352941,0.6470588235294117,0.0,39.744655,-75.54839090000002,139,4.19,0
339,Dayton,OH,45424,Midwest,0.4022988505747127,0.1901840490797546,0.061224489795918366,0.024058478104615054,0.4939759036144578,0.1780821917808219,0.4,0.7631578947368421,0.2368421052631579,0.5121951219512195,0.7999999999999998,0.013290188373974344,0.1215059342369803,0.411764705882353,0.6470588235294117,0.0,39.758947799999994,-84.1916069,115,4.2,2
340,Indianapolis,IN,46227,Midwest,0.21494252873563216,0.2392638036809816,0.12244897959183675,0.029564533409278927,0.6024096385542168,0.31506849315068497,0.4,0.7894736842105263,0.21052631578947373,0.39024390243902435,0.5999999999999999,0.04842251242343695,0.09760684869317071,0.0,0.4705882352941176,0.0,39.768403,-86.158068,147,4.1,2
341,Springfield,IL,62704,Midwest,0.26436781609195403,0.22699386503067487,0.13605442176870747,0.013697329698794364,0.4216867469879518,0.43835616438356156,0.4,0.5657894736842105,0.43421052631578944,0.5731707317073171,0.5333333333333332,0.03732809430255402,0.0921265970555808,0.6470588235294117,0.9411764705882353,0.0,39.78172130000001,-89.6501481,82,4.12,2
342,Arvada,CO,80004,West,0.29885057471264365,0.10429447852760736,0.1564625850340136,0.02862877524173753,0.4939759036144578,0.4520547945205479,0.4,0.8421052631578948,0.15789473684210525,0.49999999999999994,0.3111111111111111,0.15150814746330754,0.2034178610804851,0.7647058823529411,0.1764705882352941,0.6470588235294117,39.802764399999994,-105.08748419999999,147,4.16,2
343,Westminster,CO,80031,West,0.28735632183908044,0.10429447852760736,0.19047619047619047,0.06014619526153763,0.5542168674698795,0.4520547945205479,0.6,0.9210526315789473,0.0789473684210526,0.42682926829268286,0.3111111111111111,0.12978157864324513,0.19657565341461825,0.7647058823529411,0.23529411764705882,0.5294117647058822,39.836652799999996,-105.03720459999998,134,4.18,1
344,Thornton,CO,80241,West,0.2298850574712644,0.10429447852760736,0.163265306122449,0.06497416493754832,0.5542168674698795,0.273972602739726,0.6,0.9210526315789473,0.0789473684210526,0.42682926829268286,0.3111111111111111,0.1330174505951693,0.19657565341461825,0.7647058823529411,0.0,0.5294117647058822,39.8680412,-104.9719243,137,4.14,2
345,Broomfield,CO,80020,West,0.21839080459770113,0.10429447852760736,0.17687074829931976,0.023014226236489146,0.4939759036144578,0.5890410958904109,0.4,0.8421052631578948,0.15789473684210525,0.49999999999999994,0.2666666666666666,0.1650294695481336,0.2034178610804851,1.0,0.29411764705882354,0.7058823529411764,39.9205411,-105.0866504,148,4.12,1
346,Springfield,OH,45503,Midwest,0.32183908045977017,0.25153374233128833,0.06802721088435375,0.007364009927173604,0.4578313253012048,0.136986301369863,0.4,0.8684210526315791,0.13157894736842107,0.5365853658536586,0.6666666666666667,0.017450595169305444,0.0921265970555808,0.1764705882352941,0.7058823529411764,0.0,39.9242266,-83.8088171,86,4.1,2
347,Philadelphia,PA,19120,Northeast,0.764367816091954,0.22085889570552147,0.14965986394557823,0.1501824050341077,0.9036144578313252,0.2602739726027397,0.2,0.618421052631579,0.3815789473684211,0.09756097560975611,0.7999999999999998,0.06968681382179591,0.29622543615020425,0.1764705882352941,0.0,0.29411764705882354,39.9525839,-75.1652215,121,4.3,0
348,Toms River,NJ,8753,Northeast,0.19540229885057472,0.22699386503067487,0.23129251700680276,0.02536040251162917,0.3734939759036144,0.3698630136986301,0.2,0.6315789473684211,0.3684210526315789,0.6341463414634146,0.3555555555555556,0.07893216225586502,0.2921395680653739,0.7058823529411764,0.0,0.5294117647058822,39.9537358,-74.1979458,118,4.28,2
349,West Chester,PA,19382,Northeast,0.7586206896551725,0.2331288343558282,0.20408163265306123,0.018064201147320887,0.46987951807228906,0.547945205479452,0.2,0.5789473684210527,0.4210526315789474,0.5365853658536586,0.9555555555555555,0.1708078123194268,0.1631428756728711,0.1764705882352941,0.7647058823529411,0.6470588235294117,39.9606643,-75.6054882,145,4.27,1
350,Columbus,OH,43230,Midwest,0.3448275862068966,0.21472392638036808,0.10884353741496598,0.04547242225748268,0.6024096385542168,0.3972602739726028,0.4,0.8157894736842106,0.18421052631578944,0.39024390243902435,0.6222222222222222,0.06180515428175199,0.08191192684350479,0.411764705882353,0.6470588235294117,0.29411764705882354,39.9611755,-82.99879419999998,146,4.22,2
351,York,PA,17403,Northeast,0.6896551724137931,0.17791411042944782,0.1564625850340136,0.01688433215346434,0.34939759036144574,0.0684931506849315,0.2,0.7236842105263159,0.27631578947368424,0.6585365853658537,0.7555555555555558,0.022535536808043453,0.1631428756728711,0.0,0.4705882352941176,0.411764705882353,39.9625984,-76.727745,99,4.15,2
352,Boulder,CO,80302,West,0.5287356321839081,0.10429447852760736,0.14965986394557823,0.010673067795001153,0.7228915662650601,0.9178082191780821,0.4,0.6973684210526316,0.3026315789473684,0.2682926829268293,0.7111111111111112,0.2800184906968681,0.27167780011673903,1.0,0.9411764705882353,0.5294117647058822,40.0149856,-105.2705456,119,3.98,1
353,Lancaster,PA,17603,Northeast,0.8045977011494253,0.26993865030674846,0.163265306122449,0.02491286599671807,0.3614457831325301,0.1780821917808219,0.4,0.6842105263157895,0.31578947368421056,0.6463414634146342,0.7111111111111112,0.044262105628105855,0.1631428756728711,0.0,0.7647058823529411,0.1764705882352941,40.0378755,-76.3055144,106,4.22,2
354,Lakewood,NJ,8701,Northeast,0.5057471264367817,0.32515337423312884,0.17006802721088438,0.05096491584957349,0.3734939759036144,0.2876712328767123,0.2,0.6315789473684211,0.3684210526315789,0.6341463414634146,0.3555555555555556,0.13394198543857622,0.30579155587262463,0.7058823529411764,0.7058823529411764,0.8823529411764706,40.08212899999999,-74.20970140000001,138,4.3,2
355,Longmont,CO,80504,West,0.28735632183908044,0.10429447852760736,0.6122448979591837,0.007635244178634879,0.7228915662650601,0.43835616438356156,0.4,0.6973684210526316,0.3026315789473684,0.2682926829268293,0.33333333333333326,0.15740205709002658,0.22387962902911984,0.7647058823529411,0.7058823529411764,0.6470588235294117,40.167206799999995,-105.10192749999999,86,4.0,1
356,Muncie,IN,47304,Midwest,0.28735632183908044,0.25766871165644173,0.10884353741496598,0.007662367603781006,0.48192771084337344,0.2054794520547945,0.4,0.9605263157894738,0.03947368421052633,0.49999999999999994,0.7333333333333334,0.023922339073153817,0.0900836630131655,0.411764705882353,0.7647058823529411,0.23529411764705882,40.1933767,-85.3863599,96,4.19,2
357,Trenton,NJ,8618,Northeast,0.6896551724137931,0.22699386503067487,0.2108843537414966,0.03496209501335829,0.6987951807228916,0.0684931506849315,0.2,0.6447368421052632,0.3552631578947369,0.3048780487804878,0.7555555555555558,0.024037905928579684,0.24437382450223744,0.7058823529411764,0.411764705882353,0.411764705882353,40.2205824,-74.75971700000001,151,4.3,0
358,Provo,UT,84604,West,0.4137931034482759,0.0736196319018405,0.8707482993197279,0.009940735316055712,0.0,0.43835616438356156,0.4,0.13157894736842107,0.868421052631579,1.0,0.4666666666666668,0.09603605685889287,0.06689798300797711,0.8823529411764706,0.9411764705882353,0.6470588235294117,40.233843799999995,-111.6585337,84,4.01,2
359,Harrisburg,PA,17112,Northeast,0.7011494252873564,0.1656441717791411,0.17006802721088438,0.018782971913693262,0.506024096385542,0.1917808219178082,0.2,0.6578947368421053,0.34210526315789475,0.48780487804878053,0.8444444444444443,0.029007280711891827,0.1446916142421687,0.0,0.7647058823529411,0.7058823529411764,40.273191100000005,-76.88670079999999,104,4.16,2
360,Reading,PA,19606,Northeast,0.735632183908046,0.1901840490797546,0.19047619047619047,0.028357540990276254,0.46987951807228906,0.0410958904109589,0.4,0.605263157894737,0.3947368421052632,0.5365853658536586,0.7333333333333334,0.04190454177741824,0.1631428756728711,0.0,0.1764705882352941,0.411764705882353,40.335648299999995,-75.9268747,101,4.19,2
361,Lafayette,IN,47909,Midwest,0.25287356321839083,0.19631901840490795,0.09523809523809525,0.00527550619092179,0.4457831325301204,0.2465753424657534,0.4,0.8289473684210527,0.17105263157894735,0.5487804878048781,0.5333333333333332,0.033167687507222925,0.06618457746935591,0.29411764705882354,0.9411764705882353,0.1764705882352941,40.4167022,-86.87528689999998,81,4.01,2
362,Greeley,CO,80634,West,0.29885057471264365,0.05521472392638037,0.2653061224489796,0.009588130789156055,0.38554216867469876,0.2602739726027397,0.6,0.8289473684210527,0.17105263157894735,0.5975609756097562,0.4666666666666668,0.10389460302785161,0.1488099098514819,0.7647058823529411,0.411764705882353,0.411764705882353,40.42331420000001,-104.7091322,80,4.12,2
363,Pittsburgh,PA,15237,Northeast,0.5724137931034483,0.26993865030674846,0.12925170068027209,0.04483502176654868,0.5662650602409638,0.4520547945205479,0.2,0.368421052631579,0.631578947368421,0.43902439024390244,0.7777777777777779,0.05813012827920953,0.1610675141059731,0.0,0.4705882352941176,0.411764705882353,40.44062479999999,-79.9958864,78,4.01,1
364,Edison,NJ,8817,Northeast,0.4482758620689655,0.24539877300613494,0.163265306122449,0.044902830329414,0.6385542168674698,0.5068493150684932,0.2,0.5263157894736843,0.47368421052631576,0.36585365853658536,0.2222222222222222,0.1505836126199006,0.2914585900512354,0.7058823529411764,0.0,0.7058823529411764,40.5187154,-74.4120953,150,4.31,1
365,Woodbridge,NJ,7095,Northeast,0.48275862068965514,0.3374233128834356,0.24489795918367346,0.06502841178784058,0.6385542168674698,0.4520547945205479,0.2,0.5263157894736843,0.47368421052631576,0.36585365853658536,0.288888888888889,0.10297006818444471,0.2914585900512354,0.7058823529411764,0.0,0.7058823529411764,40.557598600000006,-74.2846022,167,4.31,1
366,Sandy,UT,84092,West,0.27586206896551724,0.11042944785276075,0.2653061224489796,0.019542427817784834,0.34939759036144574,0.4794520547945205,0.6,0.43421052631578955,0.5789473684210527,0.6341463414634146,0.0888888888888889,0.13278631688431758,0.16654776574356311,0.9411764705882353,0.5294117647058822,0.4705882352941176,40.564978100000005,-111.8389726,133,4.05,2
367,Fort Collins,CO,80525,West,0.25287356321839083,0.09202453987730062,0.25170068027210885,0.01048320381897826,0.4939759036144578,0.6575342465753424,0.6,0.8026315789473685,0.19736842105263158,0.48780487804878053,0.48888888888888893,0.14827227551138333,0.1488099098514819,1.0,0.8823529411764706,0.6470588235294117,40.5852602,-105.084423,88,4.0,1
368,Redding,CA,96003,West,0.18390804597701146,0.12269938650306748,0.14285714285714285,0.0038515263707500982,0.2891566265060241,0.2054794520547945,0.4,1.0,0.0,0.7073170731707318,0.33333333333333326,0.10158326591933434,0.4750632336727413,1.0,1.0,0.23529411764705882,40.5865396,-122.3916754,108,4.29,0
369,Allentown,PA,18102,Northeast,0.632183908045977,0.20858895705521474,0.1020408163265306,0.03698279018674479,0.5180722891566265,0.1506849315068493,0.2,0.5657894736842105,0.43421052631578944,0.48780487804878053,0.6444444444444444,0.05720559343580261,0.1795187755366755,0.0,0.4705882352941176,0.411764705882353,40.6022939,-75.4714098,113,4.3,2
370,Bethlehem,PA,18017,Northeast,0.5172413793103449,0.20858895705521474,0.07482993197278913,0.029347546008109907,0.506024096385542,0.2602739726027397,0.2,0.4210526315789474,0.5789473684210527,0.49999999999999994,0.7111111111111112,0.07199815093031318,0.1795187755366755,0.0,0.5294117647058822,0.5294117647058822,40.6259316,-75.37045789999998,124,4.3,2
371,Elizabeth,NJ,7202,Northeast,0.7701149425287357,0.24539877300613494,0.17006802721088438,0.1241303551812523,0.6746987951807228,0.0684931506849315,0.2,0.4605263157894737,0.5394736842105263,0.32926829268292684,0.6444444444444444,0.11313995146192073,0.3262857513457422,0.5294117647058822,0.23529411764705882,0.4705882352941176,40.6639916,-74.2107006,190,4.36,0
372,Brooklyn,NY,11226,Northeast,1.0,0.2883435582822086,0.2108843537414966,0.5036548815384407,0.8674698795180722,0.2328767123287671,0.2,0.4868421052631579,0.513157894736842,0.13414634146341464,0.4222222222222223,0.26938633999768863,0.6696283805694273,0.5294117647058822,0.0,0.7058823529411764,40.6781784,-73.94415790000001,126,4.35,0
373,Peoria,IL,61604,Midwest,0.31034482758620685,0.22085889570552147,0.17006802721088438,0.017711596620421228,0.4939759036144578,0.3561643835616438,0.4,0.6710526315789475,0.3289473684210526,0.49999999999999994,0.5333333333333332,0.0313186178204091,0.14264868019975352,0.0,0.7647058823529411,0.29411764705882354,40.6936488,-89.58898640000001,95,4.18,2
374,New York,NY,10025,Northeast,0.8919540229885058,0.2883435582822086,0.3197278911564626,1.0000000000000002,0.891566265060241,0.41095890410958896,0.2,0.39473684210526316,0.6052631578947367,0.10975609756097561,0.5777777777777777,0.2735467467930197,0.9999999999999999,0.5294117647058822,0.0,0.7058823529411764,40.7127753,-74.0059728,129,4.36,0
375,Jersey City,NJ,7305,Northeast,0.8551724137931035,0.3006134969325153,0.1564625850340136,0.22725361758682885,0.8072289156626504,0.5068493150684932,0.2,0.5,0.5,0.1951219512195122,0.5111111111111113,0.1496590777764937,0.34538556326610026,0.5294117647058822,0.0,0.6470588235294117,40.7177545,-74.0431435,139,4.36,1
376,Newark,NJ,7104,Northeast,0.7793103448275862,0.24539877300613494,0.10884353741496598,0.15513243012327596,0.8072289156626504,0.0958904109589041,0.2,0.5657894736842105,0.43421052631578944,0.1951219512195122,0.7777777777777779,0.09048884779845141,0.3262857513457422,0.5294117647058822,0.0,0.29411764705882354,40.735657,-74.1723667,195,4.35,0
377,Mansfield,OH,44903,Midwest,0.2298850574712644,0.26380368098159507,0.04081632653061225,0.005804412981271275,0.34939759036144574,0.1095890410958904,0.4,0.8157894736842106,0.18421052631578944,0.6463414634146342,0.6222222222222222,0.02068646712122963,0.09556391465075553,0.23529411764705882,1.0,0.0,40.758390000000006,-82.51544709999999,86,4.25,2
378,Salt Lake City,UT,84118,West,0.5172413793103449,0.11656441717791412,0.163265306122449,0.021725863542048092,0.34939759036144574,0.547945205479452,0.6,0.43421052631578955,0.5789473684210527,0.6341463414634146,0.5777777777777777,0.12747024153472786,0.13924379012906152,0.9411764705882353,0.7058823529411764,0.0,40.760779299999996,-111.89104740000002,114,3.99,2
379,Canton,OH,44708,Midwest,0.4252873563218391,0.18404907975460122,0.06802721088435375,0.02211915320666694,0.46987951807228906,0.1506849315068493,0.4,0.6315789473684211,0.3684210526315789,0.524390243902439,0.5777777777777777,0.034092222350629836,0.1215059342369803,0.29411764705882354,0.6470588235294117,0.0,40.79894729999999,-81.378447,119,4.12,2
380,Lincoln,NE,68516,Midwest,0.34827586206896544,0.1656441717791411,0.0272108843537415,0.013697329698794364,0.46987951807228906,0.4246575342465753,0.4,0.7236842105263159,0.27631578947368424,0.5365853658536586,0.4222222222222223,0.062290535074540625,0.10509760684869318,0.9411764705882353,0.9411764705882353,0.411764705882353,40.813615999999996,-96.7025955,81,4.04,2
381,Bronx,NY,10467,Northeast,0.9195402298850576,0.26380368098159507,0.13605442176870747,0.46204754736428116,0.9759036144578312,0.136986301369863,0.0,0.5789473684210527,0.4210526315789474,0.024390243902439032,0.5111111111111113,0.15197041488501098,0.6696283805694273,0.5294117647058822,0.0,0.7058823529411764,40.844781899999994,-73.86482679999999,170,4.35,0
382,Paterson,NJ,7501,Northeast,0.7931034482758621,0.20245398773006135,0.19727891156462585,0.23499735546604825,0.6385542168674698,0.0958904109589041,0.2,0.6710526315789475,0.3289473684210526,0.36585365853658536,0.6222222222222222,0.08263030162949267,0.34538556326610026,0.7058823529411764,0.4705882352941176,0.411764705882353,40.916765399999996,-74.17181099999998,185,4.3,0
383,Yonkers,NY,10701,Northeast,0.7011494252873564,0.26380368098159507,0.19047619047619047,0.155783392326783,0.6024096385542168,0.3424657534246575,0.2,0.39473684210526316,0.6052631578947367,0.39024390243902435,0.5333333333333332,0.15289494972841788,0.5583695440690056,0.5294117647058822,0.0,0.7647058823529411,40.9312099,-73.89874689999998,184,4.34,0
384,Stamford,CT,6902,Northeast,0.47126436781609193,0.3006134969325153,0.17006802721088438,0.04543173711976349,0.4939759036144578,0.5753424657534245,0.2,0.39473684210526316,0.6052631578947367,0.5121951219512195,0.3555555555555556,0.2079047729111291,0.462092223879629,0.29411764705882354,0.23529411764705882,0.7647058823529411,41.0534302,-73.53873409999999,147,4.33,1
385,Fort Wayne,IN,46835,Midwest,0.2103448275862069,0.2331288343558282,0.14285714285714285,0.013697329698794364,0.3734939759036144,0.273972602739726,0.4,0.6578947368421053,0.34210526315789475,0.6341463414634146,0.48888888888888893,0.03501675719403675,0.07030287307866911,0.1764705882352941,0.7647058823529411,0.411764705882353,41.079273,-85.13935129999999,91,4.03,2
386,Akron,OH,44312,Midwest,0.3908045977011495,0.2883435582822086,0.09523809523809525,0.025685883613382702,0.5662650602409638,0.1917808219178082,0.2,0.6973684210526316,0.3026315789473684,0.43902439024390244,0.7555555555555558,0.027343117993759387,0.1795187755366755,0.0,0.7058823529411764,0.0,41.081444700000006,-81.51900529999998,127,4.17,2
387,Youngstown,OH,44512,Midwest,0.29885057471264365,0.22699386503067487,0.07482993197278913,0.021671616691755838,0.6385542168674698,0.0821917808219178,0.2,0.4605263157894737,0.5394736842105263,0.36585365853658536,0.7999999999999998,0.02394452790939558,0.03275179972760878,0.1764705882352941,0.6470588235294117,0.0,41.0997803,-80.6495194,112,4.17,2
388,Bridgeport,CT,6606,Northeast,0.632183908045977,0.19631901840490795,0.17687074829931976,0.12179774061868534,0.4939759036144578,0.16438356164383564,0.2,0.39473684210526316,0.6052631578947367,0.5121951219512195,0.7777777777777779,0.0646018721830579,0.462092223879629,0.23529411764705882,0.1764705882352941,0.411764705882353,41.1792258,-73.18943840000001,128,4.28,0
389,Ogden,UT,84404,West,0.3793103448275862,0.09202453987730062,0.25170068027210885,0.012870065231837476,0.19277108433734935,0.1917808219178082,0.4,0.39473684210526316,0.6052631578947367,0.8048780487804879,0.5111111111111113,0.06968681382179591,0.060055775342110373,0.9411764705882353,0.7058823529411764,0.1764705882352941,41.223,-111.9738304,89,4.05,2
390,Omaha,NE,68104,Midwest,0.35747126436781607,0.18404907975460122,0.14965986394557823,0.030771525828281597,0.4457831325301204,0.3835616438356164,0.2,0.605263157894737,0.3947368421052632,0.5609756097560976,0.5555555555555554,0.06737547671327863,0.09964978273558589,0.6470588235294117,0.8823529411764706,0.23529411764705882,41.2565369,-95.93450340000001,113,3.99,2
391,New Haven,CT,6511,Northeast,0.632183908045977,0.31901840490797545,0.12925170068027209,0.08877497050327517,0.9518072289156627,0.41095890410958896,0.2,0.605263157894737,0.3947368421052632,0.04878048780487805,0.7777777777777779,0.062290535074540625,0.3808937025747454,0.4705882352941176,0.6470588235294117,0.0,41.308274,-72.9278835,128,4.29,0
392,Scranton,PA,18504,Northeast,0.5402298850574713,0.14110429447852763,0.163265306122449,0.031408926319215595,0.6385542168674698,0.2191780821917808,0.2,0.44736842105263164,0.5526315789473686,0.36585365853658536,0.7111111111111112,0.02669594360337455,0.1631428756728711,0.0,0.8823529411764706,0.5294117647058822,41.408969,-75.66241219999998,97,4.35,2
393,Cleveland,OH,44130,Midwest,0.5379310344827586,0.294478527607362,0.061224489795918366,0.05469438680716601,0.7108433734939759,0.136986301369863,0.2,0.5526315789473685,0.4473684210526316,0.2926829268292683,0.8888888888888888,0.014214723217381256,0.16586678772942476,0.23529411764705882,0.29411764705882354,0.0,41.499320000000004,-81.6943605,143,4.07,0
394,Davenport,IA,52806,Midwest,0.3448275862068966,0.22085889570552147,0.14965986394557823,0.01251746070493782,0.5542168674698795,0.273972602739726,0.2,0.6842105263157895,0.31578947368421056,0.45121951219512196,0.48888888888888893,0.04657344273662314,0.1556196899928659,0.0,0.9411764705882353,0.23529411764705882,41.5236437,-90.57763670000001,79,4.13,2
395,Joliet,IL,60435,Midwest,0.25287356321839083,0.22699386503067487,0.14965986394557823,0.02841178784056851,0.4939759036144578,0.2602739726027397,0.4,0.605263157894737,0.3947368421052632,0.49999999999999994,0.4222222222222223,0.060903732809430254,0.16382385368700947,0.1764705882352941,0.0,0.6470588235294117,41.525031,-88.0817251,136,4.13,2
396,Waterbury,CT,6708,Northeast,0.4252873563218391,0.27607361963190186,0.14965986394557823,0.052375333957172115,0.9518072289156627,0.12328767123287673,0.2,0.605263157894737,0.3947368421052632,0.04878048780487805,0.5777777777777777,0.038252629145960934,0.3603995071016278,0.4705882352941176,0.411764705882353,0.29411764705882354,41.558152500000006,-73.0514965,133,4.32,0
397,Des Moines,IA,50317,Midwest,0.3655172413793103,0.25766871165644173,0.08843537414965986,0.026757258906654736,0.5542168674698795,0.2876712328767123,0.4,0.6842105263157895,0.31578947368421056,0.43902439024390244,0.4666666666666668,0.045648907893216226,0.0866787729424735,0.7647058823529411,0.8823529411764706,0.1764705882352941,41.5868353,-93.6249593,114,4.0,2
398,Plainfield,IL,60586,Midwest,0.06896551724137931,0.2822085889570552,0.163265306122449,0.022309017182689832,0.4939759036144578,0.6027397260273972,0.4,0.605263157894737,0.3947368421052632,0.49999999999999994,0.11111111111111105,0.09441812088293078,0.16382385368700947,0.1764705882352941,0.0,0.8823529411764706,41.632222999999996,-88.2120315,144,4.09,1
399,New Bedford,MA,2740,Northeast,0.6206896551724138,0.3496932515337423,0.19727891156462585,0.06604554023082035,0.6024096385542168,0.1095890410958904,0.4,0.5263157894736843,0.47368421052631576,0.40243902439024387,0.5999999999999999,0.08004160406795331,0.3808937025747454,0.8823529411764706,0.411764705882353,0.23529411764705882,41.6362152,-70.93420499999998,104,4.15,0
400,Toledo,OH,43615,Midwest,0.3793103448275862,0.26993865030674846,0.1020408163265306,0.044116251000176306,0.6506024096385541,0.16438356164383564,0.4,0.6710526315789475,0.3289473684210526,0.34146341463414637,0.6888888888888889,0.016526060325898533,0.10785394642972956,0.1764705882352941,0.7647058823529411,0.0,41.6528052,-83.53786740000001,114,4.02,2
401,South Bend,IN,46614,Midwest,0.367816091954023,0.25766871165644173,0.1020408163265306,0.014294045052009168,0.4939759036144578,0.3013698630136986,0.4,0.736842105263158,0.2631578947368421,0.5121951219512195,0.5777777777777777,0.018837397434415808,0.08463583890005832,0.1764705882352941,0.7647058823529411,0.1764705882352941,41.676354499999995,-86.25198979999998,105,4.1,2
